Paul;E@abc.com;8;Lua;
Joshua;C@abc.com;92;Lisp;
Emma;B@abc.com;99;Ruby;
Joshua;B@abc.com;46;R;
Paul;C@abc.com;92;Fortran;
Richard;D@abc.com;13;C#;
Emma;E@abc.com;76;Python;
Isabella;C@abc.com;50;Erlang;
Emma;B@abc.com;90;Rust;
Paul;A@abc.com;9;R;
Emma;B@abc.com;93;C/C++;
Emma;D@abc.com;80;Delphi;
Joshua;E@abc.com;92;Swift;
Isabella;A@abc.com;93;Scala;
Joshua;C@abc.com;43;Erlang;
Grisha;E@abc.com;31;Lua;
Joshua;F@abc.com;23;Lua;
Matthew;A@abc.com;53;Swift;
Alex;D@abc.com;38;PHP;
Richard;C@abc.com;36;Fortran;
Grisha;B@abc.com;42;Prolog;
Joshua;B@abc.com;28;Perl;
Olivia;E@abc.com;45;Delphi;
Richard;F@abc.com;63;Python;
Richard;B@abc.com;83;Swift;
Isabella;A@abc.com;51;C#;
Matthew;E@abc.com;69;Delphi;
Richard;E@abc.com;79;Ruby;
Alex;A@abc.com;3;Perl;
Mia;B@abc.com;37;Python;
Joshua;F@abc.com;58;C/C++;
Mia;E@abc.com;97;R;
Grisha;B@abc.com;37;Lua;
Mia;B@abc.com;40;Prolog;
Mia;F@abc.com;99;Python;
Grisha;D@abc.com;24;C#;
Joshua;A@abc.com;78;Go;
Richard;C@abc.com;6;JavaScript;
Richard;D@abc.com;17;Python;
Emma;A@abc.com;42;R;
Richard;E@abc.com;90;Lua;
Mia;E@abc.com;79;Prolog;
Isabella;E@abc.com;84;Erlang;
Alex;A@abc.com;45;Ruby;
Mia;B@abc.com;85;Haskell;
Paul;B@abc.com;28;Prolog;
Joshua;C@abc.com;83;C#;
Mia;C@abc.com;93;Prolog;
Joshua;B@abc.com;78;Swift;
Olivia;C@abc.com;61;Lisp;
Olivia;D@abc.com;11;Prolog;
Olivia;F@abc.com;11;Perl;
Grisha;E@abc.com;73;Prolog;
Paul;E@abc.com;54;Python;
Richard;F@abc.com;3;Prolog;
Emma;E@abc.com;15;R;
Paul;A@abc.com;68;Erlang;
Richard;C@abc.com;90;Scala;
Emma;F@abc.com;9;Fortran;
Matthew;A@abc.com;37;Python;
Joshua;C@abc.com;77;Perl;
Paul;F@abc.com;94;JavaScript;
Matthew;A@abc.com;47;Delphi;
Mia;D@abc.com;0;Rust;
Mia;A@abc.com;40;Delphi;
Olivia;A@abc.com;29;Scala;
Emma;C@abc.com;49;Delphi;
Isabella;C@abc.com;33;R;
Mia;F@abc.com;55;R;
Richard;E@abc.com;48;Delphi;
Isabella;F@abc.com;44;C#;
Grisha;E@abc.com;23;R;
Joshua;E@abc.com;68;Erlang;
Richard;D@abc.com;3;Rust;
Mia;A@abc.com;72;PHP;
Richard;C@abc.com;71;PHP;
Mia;C@abc.com;16;Fortran;
Joshua;C@abc.com;46;Ruby;
Olivia;D@abc.com;93;Prolog;
Grisha;F@abc.com;29;Ruby;
Joshua;A@abc.com;62;Lisp;
Matthew;A@abc.com;60;Fortran;
Richard;F@abc.com;78;Scala;
Matthew;B@abc.com;89;JavaScript;
Isabella;E@abc.com;39;JavaScript;
Matthew;E@abc.com;26;C/C++;
Richard;D@abc.com;32;Swift;
Paul;B@abc.com;10;Go;
Matthew;F@abc.com;83;C#;
Isabella;F@abc.com;3;Go;
Emma;F@abc.com;22;Java;
Isabella;E@abc.com;48;Lua;
Joshua;A@abc.com;69;Erlang;
Paul;D@abc.com;64;Rust;
Alex;E@abc.com;13;Perl;
Alex;D@abc.com;13;Lua;
Joshua;E@abc.com;58;PHP;
Mia;D@abc.com;37;Go;
Emma;D@abc.com;29;Rust;
Grisha;B@abc.com;31;Rust;
Isabella;D@abc.com;65;JavaScript;
Paul;A@abc.com;45;Python;
Olivia;B@abc.com;53;C#;
Grisha;C@abc.com;51;Perl;
Isabella;A@abc.com;20;Go;
Emma;D@abc.com;17;Ruby;
Emma;F@abc.com;67;C/C++;
Olivia;D@abc.com;80;Python;
Joshua;B@abc.com;21;Go;
Emma;D@abc.com;37;Python;
Paul;F@abc.com;80;Java;
Joshua;F@abc.com;31;JavaScript;
Emma;C@abc.com;48;Scala;
Alex;E@abc.com;64;C#;
Richard;E@abc.com;35;C/C++;
Alex;F@abc.com;48;PHP;
Isabella;F@abc.com;30;PHP;
Paul;F@abc.com;95;PHP;
Mia;E@abc.com;62;Scala;
Matthew;C@abc.com;38;Scala;
Matthew;E@abc.com;87;Ruby;
Isabella;B@abc.com;98;Erlang;
Paul;D@abc.com;9;Fortran;
Paul;C@abc.com;30;C/C++;
Richard;C@abc.com;47;JavaScript;
Joshua;D@abc.com;80;Swift;
Emma;C@abc.com;78;Rust;
Joshua;A@abc.com;96;C#;
Emma;F@abc.com;53;C/C++;
Paul;E@abc.com;30;Haskell;
Paul;C@abc.com;63;Erlang;
Joshua;F@abc.com;39;Lisp;
Olivia;C@abc.com;70;Lisp;
Alex;A@abc.com;64;Go;
Matthew;D@abc.com;69;C/C++;
Richard;C@abc.com;64;Lisp;
Richard;C@abc.com;81;Scala;
Emma;C@abc.com;61;Perl;
Isabella;A@abc.com;79;Ruby;
Matthew;A@abc.com;99;Go;
Matthew;E@abc.com;12;Delphi;
Mia;C@abc.com;30;Haskell;
Olivia;C@abc.com;90;Haskell;
Richard;E@abc.com;35;Rust;
Richard;C@abc.com;12;Fortran;
Alex;A@abc.com;55;R;
Joshua;A@abc.com;98;Perl;
Isabella;A@abc.com;5;Perl;
Emma;B@abc.com;84;Perl;
Isabella;C@abc.com;67;Scala;
Alex;F@abc.com;74;Haskell;
Mia;B@abc.com;53;C#;
Joshua;C@abc.com;62;Fortran;
Alex;E@abc.com;63;Go;
Mia;E@abc.com;11;Prolog;
Richard;C@abc.com;94;C#;
Paul;A@abc.com;31;Swift;
Matthew;F@abc.com;75;Haskell;
Matthew;F@abc.com;25;Java;
Grisha;E@abc.com;77;JavaScript;
Richard;A@abc.com;78;Perl;
Grisha;D@abc.com;14;Swift;
Grisha;B@abc.com;75;Lua;
Paul;E@abc.com;25;Rust;
Joshua;B@abc.com;84;Java;
Paul;F@abc.com;93;Go;
Olivia;D@abc.com;94;Lua;
Olivia;A@abc.com;40;Fortran;
Joshua;F@abc.com;37;PHP;
Isabella;A@abc.com;80;Haskell;
Alex;C@abc.com;33;Erlang;
Emma;B@abc.com;75;JavaScript;
Olivia;B@abc.com;77;Ruby;
Olivia;C@abc.com;34;Swift;
Matthew;B@abc.com;6;Haskell;
Matthew;C@abc.com;77;Perl;
Mia;E@abc.com;87;Scala;
Emma;A@abc.com;76;C#;
Joshua;E@abc.com;58;Rust;
Olivia;C@abc.com;48;C/C++;
Emma;B@abc.com;15;R;
Alex;A@abc.com;81;C#;
Alex;C@abc.com;52;Fortran;
Alex;A@abc.com;13;Perl;
Isabella;F@abc.com;3;Java;
Joshua;A@abc.com;2;Haskell;
Emma;E@abc.com;98;C/C++;
Emma;B@abc.com;36;Lisp;
Grisha;A@abc.com;37;Swift;
Olivia;F@abc.com;95;Java;
Mia;F@abc.com;49;Rust;
Joshua;F@abc.com;12;Delphi;
Emma;B@abc.com;58;Lua;
Joshua;E@abc.com;32;Fortran;
Richard;E@abc.com;33;C#;
Alex;D@abc.com;14;Go;
Paul;F@abc.com;93;JavaScript;
Alex;D@abc.com;96;Scala;
Emma;F@abc.com;57;Java;
Alex;C@abc.com;89;Fortran;
Olivia;F@abc.com;63;Java;
Alex;B@abc.com;12;Lisp;
Olivia;D@abc.com;62;C#;
Mia;A@abc.com;26;Perl;
Mia;A@abc.com;24;Scala;
Isabella;B@abc.com;39;Rust;
Emma;B@abc.com;51;Python;
Matthew;E@abc.com;93;R;
Richard;D@abc.com;59;Python;
Richard;E@abc.com;82;Go;
Emma;A@abc.com;77;Go;
Grisha;A@abc.com;97;C#;
Joshua;E@abc.com;33;Java;
Grisha;F@abc.com;73;Prolog;
Grisha;B@abc.com;84;Lisp;
Joshua;D@abc.com;43;C/C++;
Paul;A@abc.com;26;Python;
Alex;D@abc.com;55;C/C++;
Grisha;F@abc.com;72;Java;
Joshua;D@abc.com;47;Python;
Emma;C@abc.com;81;C#;
Paul;C@abc.com;38;Delphi;
Richard;C@abc.com;68;Scala;
Paul;A@abc.com;25;PHP;
Emma;D@abc.com;3;Lua;
Isabella;F@abc.com;63;JavaScript;
Isabella;B@abc.com;1;Ruby;
Paul;D@abc.com;32;Erlang;
Matthew;C@abc.com;87;C/C++;
Olivia;F@abc.com;97;Delphi;
Olivia;B@abc.com;14;Prolog;
Paul;A@abc.com;4;Scala;
Matthew;D@abc.com;75;Erlang;
Olivia;F@abc.com;98;PHP;
Joshua;D@abc.com;52;Ruby;
Richard;E@abc.com;79;Go;
Emma;F@abc.com;89;Perl;
Matthew;E@abc.com;18;R;
Mia;E@abc.com;95;PHP;
Olivia;B@abc.com;63;Prolog;
Olivia;D@abc.com;69;JavaScript;
Joshua;F@abc.com;91;C#;
Grisha;C@abc.com;82;Prolog;
Mia;E@abc.com;1;JavaScript;
Matthew;E@abc.com;76;Fortran;
Olivia;E@abc.com;27;PHP;
Emma;C@abc.com;58;Go;
Richard;A@abc.com;76;PHP;
Paul;F@abc.com;62;R;
Olivia;C@abc.com;34;Haskell;
Matthew;B@abc.com;23;Swift;
Paul;B@abc.com;61;Erlang;
Mia;E@abc.com;79;Erlang;
Matthew;E@abc.com;10;C#;
