Matthew;B@abc.com;66;Top manager;
Olivia;F@abc.com;4;First-line manager;
Mia;E@abc.com;7;Middle manager;
Isabella;C@abc.com;71;First-line manager;
Matthew;A@abc.com;2;Top manager;
Emma;C@abc.com;6;Middle manager;
Mia;B@abc.com;63;Top manager;
Emma;D@abc.com;16;Top manager;
Matthew;B@abc.com;35;First-line manager;
Grisha;A@abc.com;2;First-line manager;
Richard;B@abc.com;2;Top manager;
Grisha;A@abc.com;97;First-line manager;
Alex;F@abc.com;1;First-line manager;
Emma;E@abc.com;25;Top manager;
Isabella;B@abc.com;53;Middle manager;
Mia;E@abc.com;62;First-line manager;
Alex;C@abc.com;60;Top manager;
Olivia;F@abc.com;90;First-line manager;
Olivia;B@abc.com;18;Middle manager;
Matthew;A@abc.com;3;Top manager;
Paul;F@abc.com;57;First-line manager;
Isabella;C@abc.com;81;Middle manager;
Isabella;F@abc.com;43;Middle manager;
Isabella;B@abc.com;85;Middle manager;
Paul;A@abc.com;14;Middle manager;
Alex;A@abc.com;82;Middle manager;
Emma;D@abc.com;46;First-line manager;
Isabella;E@abc.com;50;First-line manager;
Emma;B@abc.com;29;Middle manager;
Olivia;F@abc.com;61;Middle manager;
Olivia;F@abc.com;89;Top manager;
Paul;F@abc.com;12;First-line manager;
Alex;D@abc.com;53;Top manager;
Grisha;C@abc.com;38;Middle manager;
Isabella;A@abc.com;7;Middle manager;
Mia;D@abc.com;34;Middle manager;
Alex;C@abc.com;2;First-line manager;
Richard;F@abc.com;62;Middle manager;
Grisha;C@abc.com;84;Top manager;
Paul;E@abc.com;32;First-line manager;
Olivia;C@abc.com;76;First-line manager;
Mia;A@abc.com;71;Top manager;
Mia;F@abc.com;41;Middle manager;
Olivia;E@abc.com;78;First-line manager;
Grisha;F@abc.com;8;Middle manager;
Matthew;B@abc.com;15;First-line manager;
Joshua;F@abc.com;16;Top manager;
Grisha;E@abc.com;68;First-line manager;
Olivia;F@abc.com;44;First-line manager;
Isabella;B@abc.com;61;Top manager;
Olivia;C@abc.com;11;First-line manager;
Emma;B@abc.com;39;Top manager;
Olivia;C@abc.com;90;First-line manager;
Joshua;E@abc.com;93;Middle manager;
Matthew;E@abc.com;20;Top manager;
Emma;F@abc.com;62;Top manager;
Richard;E@abc.com;13;Top manager;
Emma;D@abc.com;27;First-line manager;
Isabella;D@abc.com;85;Top manager;
Alex;D@abc.com;20;Top manager;
Mia;E@abc.com;61;Top manager;
Grisha;B@abc.com;52;Top manager;
Joshua;A@abc.com;81;Middle manager;
Matthew;F@abc.com;75;Middle manager;
Grisha;C@abc.com;18;Top manager;
Mia;F@abc.com;74;Top manager;
Mia;F@abc.com;21;Top manager;
Matthew;A@abc.com;59;Middle manager;
Isabella;C@abc.com;80;Top manager;
Mia;C@abc.com;67;Middle manager;
Grisha;E@abc.com;47;First-line manager;
Isabella;C@abc.com;2;Middle manager;
Joshua;E@abc.com;96;First-line manager;
Olivia;E@abc.com;90;Middle manager;
Grisha;A@abc.com;49;First-line manager;
Paul;C@abc.com;9;First-line manager;
Isabella;A@abc.com;84;Middle manager;
Olivia;A@abc.com;51;Middle manager;
Joshua;B@abc.com;5;Middle manager;
Joshua;D@abc.com;89;First-line manager;
Olivia;D@abc.com;42;First-line manager;
Joshua;E@abc.com;58;Middle manager;
Mia;F@abc.com;1;First-line manager;
Grisha;F@abc.com;57;Top manager;
Richard;B@abc.com;97;First-line manager;
Joshua;A@abc.com;68;Middle manager;
Joshua;A@abc.com;32;Top manager;
Isabella;A@abc.com;25;Middle manager;
Olivia;E@abc.com;45;First-line manager;
Isabella;E@abc.com;39;First-line manager;
Isabella;E@abc.com;22;Top manager;
Richard;F@abc.com;77;Middle manager;
Olivia;A@abc.com;34;First-line manager;
Paul;B@abc.com;21;Top manager;
Isabella;D@abc.com;36;Middle manager;
Alex;A@abc.com;33;First-line manager;
Emma;F@abc.com;85;Middle manager;
Joshua;B@abc.com;5;First-line manager;
Emma;B@abc.com;0;Top manager;
Paul;D@abc.com;26;Middle manager;
Alex;C@abc.com;88;First-line manager;
Emma;C@abc.com;91;Middle manager;
Alex;D@abc.com;76;First-line manager;
Mia;C@abc.com;94;First-line manager;
Paul;D@abc.com;29;First-line manager;
Isabella;C@abc.com;95;First-line manager;
Alex;D@abc.com;79;Top manager;
Emma;D@abc.com;71;First-line manager;
Richard;A@abc.com;55;Top manager;
Mia;F@abc.com;57;First-line manager;
Paul;D@abc.com;1;Middle manager;
Joshua;A@abc.com;4;Top manager;
Grisha;F@abc.com;66;Middle manager;
Grisha;A@abc.com;29;Middle manager;
Olivia;F@abc.com;98;First-line manager;
Matthew;D@abc.com;53;Top manager;
Paul;A@abc.com;86;Top manager;
Emma;C@abc.com;96;Top manager;
Joshua;B@abc.com;18;Middle manager;
Mia;F@abc.com;74;Top manager;
Joshua;E@abc.com;24;Middle manager;
Grisha;F@abc.com;37;Middle manager;
Alex;A@abc.com;33;Middle manager;
Matthew;C@abc.com;99;First-line manager;
Matthew;F@abc.com;14;Top manager;
Alex;E@abc.com;96;Top manager;
Alex;A@abc.com;24;Middle manager;
Alex;C@abc.com;77;Middle manager;
Alex;B@abc.com;22;First-line manager;
Mia;A@abc.com;89;Middle manager;
Mia;F@abc.com;70;Top manager;
Isabella;F@abc.com;62;Middle manager;
Emma;A@abc.com;11;Top manager;
Olivia;F@abc.com;64;First-line manager;
Joshua;D@abc.com;43;Top manager;
Matthew;D@abc.com;96;Top manager;
Richard;C@abc.com;73;First-line manager;
Alex;C@abc.com;57;Top manager;
Paul;A@abc.com;51;Middle manager;
Joshua;B@abc.com;2;First-line manager;
Paul;F@abc.com;84;First-line manager;
Joshua;A@abc.com;77;First-line manager;
Alex;F@abc.com;30;Top manager;
Olivia;F@abc.com;20;First-line manager;
Isabella;E@abc.com;56;Middle manager;
Emma;B@abc.com;75;First-line manager;
Paul;E@abc.com;44;Middle manager;
Isabella;F@abc.com;43;First-line manager;
Olivia;D@abc.com;25;First-line manager;
Joshua;F@abc.com;59;Top manager;
Matthew;D@abc.com;90;Middle manager;
Alex;D@abc.com;9;Top manager;
Matthew;A@abc.com;92;Top manager;
Paul;C@abc.com;13;Middle manager;
Mia;C@abc.com;50;Middle manager;
Joshua;A@abc.com;48;Top manager;
Joshua;F@abc.com;28;First-line manager;
Emma;A@abc.com;1;Top manager;
Emma;B@abc.com;98;Middle manager;
Grisha;E@abc.com;2;Middle manager;
Joshua;E@abc.com;49;Middle manager;
Grisha;A@abc.com;75;First-line manager;
Grisha;D@abc.com;57;Top manager;
Mia;E@abc.com;89;First-line manager;
Paul;C@abc.com;55;Top manager;
Joshua;E@abc.com;80;First-line manager;
Mia;C@abc.com;59;Top manager;
Joshua;B@abc.com;32;First-line manager;
Emma;D@abc.com;82;Top manager;
Mia;A@abc.com;94;Top manager;
Isabella;F@abc.com;17;Top manager;
Richard;D@abc.com;48;First-line manager;
Joshua;F@abc.com;26;First-line manager;
Isabella;A@abc.com;35;Middle manager;
Paul;B@abc.com;81;Middle manager;
Olivia;E@abc.com;43;Top manager;
Grisha;C@abc.com;68;First-line manager;
Joshua;B@abc.com;42;First-line manager;
Richard;F@abc.com;69;Middle manager;
Emma;F@abc.com;66;Top manager;
Richard;E@abc.com;79;First-line manager;
Joshua;D@abc.com;23;Top manager;
Grisha;C@abc.com;24;First-line manager;
Paul;C@abc.com;78;Top manager;
Matthew;C@abc.com;78;Top manager;
Mia;D@abc.com;70;Top manager;
Isabella;A@abc.com;54;Top manager;
Paul;F@abc.com;14;Middle manager;
Paul;E@abc.com;19;First-line manager;
Joshua;C@abc.com;68;Top manager;
Matthew;E@abc.com;47;Top manager;
Richard;E@abc.com;78;Middle manager;
Mia;B@abc.com;26;Middle manager;
Isabella;D@abc.com;87;Top manager;
Joshua;E@abc.com;7;Middle manager;
Matthew;B@abc.com;70;First-line manager;
Matthew;A@abc.com;5;Top manager;
Mia;D@abc.com;37;First-line manager;
Emma;A@abc.com;30;First-line manager;
Richard;B@abc.com;46;First-line manager;
Paul;A@abc.com;69;Middle manager;
Isabella;E@abc.com;13;First-line manager;
Richard;D@abc.com;97;First-line manager;
Richard;C@abc.com;63;Middle manager;
Emma;C@abc.com;79;First-line manager;
Paul;B@abc.com;23;Top manager;
Joshua;F@abc.com;51;Top manager;
Paul;F@abc.com;64;Middle manager;
Joshua;E@abc.com;86;Middle manager;
Paul;E@abc.com;95;Top manager;
Olivia;F@abc.com;91;Top manager;
Grisha;B@abc.com;80;First-line manager;
Olivia;B@abc.com;66;Top manager;
Joshua;B@abc.com;85;First-line manager;
Olivia;D@abc.com;67;Top manager;
Alex;D@abc.com;85;First-line manager;
Paul;F@abc.com;47;Top manager;
Richard;E@abc.com;86;First-line manager;
Emma;B@abc.com;71;Middle manager;
Richard;C@abc.com;78;First-line manager;
Olivia;D@abc.com;49;Middle manager;
Mia;A@abc.com;17;Top manager;
Richard;B@abc.com;33;First-line manager;
Paul;E@abc.com;84;First-line manager;
Alex;F@abc.com;17;Top manager;
Mia;F@abc.com;30;First-line manager;
Olivia;A@abc.com;74;First-line manager;
Matthew;E@abc.com;69;Middle manager;
Olivia;E@abc.com;81;Middle manager;
Isabella;B@abc.com;0;First-line manager;
Olivia;A@abc.com;7;First-line manager;
Isabella;C@abc.com;7;Middle manager;
Isabella;F@abc.com;11;Middle manager;
Mia;E@abc.com;66;First-line manager;
Paul;C@abc.com;91;Top manager;
Isabella;E@abc.com;60;Middle manager;
Olivia;A@abc.com;26;First-line manager;
Richard;E@abc.com;9;Middle manager;
Matthew;E@abc.com;86;First-line manager;
Alex;F@abc.com;10;First-line manager;
Emma;F@abc.com;10;Top manager;
Mia;A@abc.com;42;First-line manager;
Richard;C@abc.com;16;Middle manager;
Grisha;F@abc.com;60;First-line manager;
Olivia;E@abc.com;11;Top manager;
Joshua;E@abc.com;38;Top manager;
Paul;D@abc.com;85;Top manager;
Richard;D@abc.com;34;Middle manager;
Paul;F@abc.com;89;Middle manager;
Joshua;D@abc.com;96;First-line manager;
Matthew;D@abc.com;82;Top manager;
Mia;A@abc.com;45;First-line manager;
Isabella;D@abc.com;93;First-line manager;
Emma;C@abc.com;20;First-line manager;
Isabella;E@abc.com;53;First-line manager;
Matthew;C@abc.com;11;First-line manager;
Matthew;C@abc.com;25;Middle manager;
Grisha;C@abc.com;34;Middle manager;
Grisha;E@abc.com;80;Top manager;
Richard;B@abc.com;38;Middle manager;
Matthew;C@abc.com;71;Top manager;
Mia;C@abc.com;42;Middle manager;
Emma;F@abc.com;34;First-line manager;
Richard;A@abc.com;17;Top manager;
Joshua;F@abc.com;38;First-line manager;
Alex;C@abc.com;92;First-line manager;
Joshua;B@abc.com;71;Middle manager;
Alex;B@abc.com;56;First-line manager;
Olivia;C@abc.com;94;Top manager;
Alex;D@abc.com;33;Top manager;
Emma;A@abc.com;43;First-line manager;
Matthew;E@abc.com;3;First-line manager;
Paul;F@abc.com;64;Middle manager;
Mia;D@abc.com;4;Middle manager;
Emma;B@abc.com;90;Middle manager;
Isabella;D@abc.com;54;Top manager;
Richard;B@abc.com;38;Top manager;
Grisha;C@abc.com;0;First-line manager;
Richard;C@abc.com;61;Middle manager;
Matthew;A@abc.com;29;Top manager;
Mia;D@abc.com;94;Top manager;
Matthew;A@abc.com;59;Middle manager;
Mia;B@abc.com;63;First-line manager;
Matthew;F@abc.com;9;Middle manager;
Emma;C@abc.com;86;Middle manager;
Joshua;F@abc.com;1;First-line manager;
Matthew;D@abc.com;36;Top manager;
Richard;A@abc.com;17;Middle manager;
Paul;B@abc.com;8;Middle manager;
Paul;C@abc.com;64;Middle manager;
Mia;F@abc.com;0;Middle manager;
Emma;A@abc.com;33;Top manager;
Mia;A@abc.com;99;Top manager;
Matthew;B@abc.com;97;Middle manager;
Emma;B@abc.com;47;Middle manager;
Joshua;F@abc.com;97;First-line manager;
Alex;A@abc.com;92;First-line manager;
Joshua;A@abc.com;81;First-line manager;
Emma;E@abc.com;85;First-line manager;
Olivia;F@abc.com;77;Middle manager;
Grisha;F@abc.com;1;Middle manager;
Grisha;F@abc.com;7;First-line manager;
Paul;A@abc.com;86;Middle manager;
Emma;F@abc.com;49;Middle manager;
Richard;F@abc.com;44;Top manager;
Paul;D@abc.com;99;Middle manager;
